id,name,score,url,address
457701,北京丽维赛德酒店,4.5,/hotel/457701.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,丰台区射击场路15号，第九届中国（北京）国际园林博览会主展馆。 （ 总部基地、丰台体育中心、南宫地区）
430250,北京海淀雅乐轩酒店,4.5,/hotel/430250.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,海淀区远大路25号B座，近世纪金源商城。 （ 中关村、五道口）
3663441,北京新华联丽景温泉酒店,4.5,/hotel/3663441.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,顺义区李遂镇宣庄户中街111号，近501乡道与李魏路交叉口。 （ 顺义温泉休闲区）
428586,北京新世纪日航饭店,4.4,/hotel/428586.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,海淀区首体南路6号，北京首都体育馆对面。 （ 西直门及北京展览馆地区）
347310,北京长城饭店(原喜来登长城饭店),4.4,/hotel/347310.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_15,朝阳区东三环北路10号，近燕莎商城。 （ 燕莎、三里屯商业区国贸地区）
369745,北京希尔顿逸林酒店,4.4,/hotel/369745.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_16,西城区广安门外大街168号，近广安门华联商厦、地铁7号线达官营站（C出口）。 （ 北京西站、丽泽商务区）
431617,北京长白山国际酒店,4.4,/hotel/431617.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_17,朝阳区亚运村安苑北里25号，近奥林匹克体育中心。 （ 亚运村、奥体中心地区望京、酒仙桥、798地区）
385119,北京国际艺苑皇冠假日酒店,4.4,/hotel/385119.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_18,东城区王府井大街48号，近世都百货东侧。 （ 天安门、王府井地区）
347414,北京希尔顿酒店,4.4,/hotel/347414.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_19,朝阳区东三环北路东方路1号，燕莎桥/三元桥交界。 （ 燕莎、三里屯商业区）
17906234,北京大红门国际会展中心,4.6,/hotel/17906234.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_20,丰台区南苑路138号。 （ 永定门、南站、大红门、南苑地区）
431634,北京文津国际酒店,4.4,/hotel/431634.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_21,海淀区中关村东路一号院5号楼(清华大学南门外)，近成府路。 （ 中关村、五道口）
445313,北京西国贸大酒店,4.4,/hotel/445313.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_22,丰台区丰管路16号8号楼，丰益桥西。 （ 北京西站、丽泽商务区总部基地、丰台体育中心、南宫地区）
1273120,北京君颐润华酒店,4.4,/hotel/1273120.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_23,丰台区丰管路20号院，丰管路与南三环辅路交叉路口。 （ 北京西站、丽泽商务区总部基地、丰台体育中心、南宫地区）
669249,北京京广中心酒店公寓,4.4,/hotel/669249.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_24,朝阳区朝阳门外大街1号京广中心呼家楼，京广桥西侧。 （ 国贸地区）
456474,北京在之禾度假酒店,4.4,/hotel/456474.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_25,朝阳区紫玉东路1号，安立路与科荟路交叉路口东侧。 （ 亚运村、奥体中心地区）
848787,北京前门皇家驿栈,4.4,/hotel/848787.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_1,东城区前门商业区鲜鱼口街87号，与北晓顺胡同交汇。 （ 前门、崇文门商贸区）
431897,北京涵珍园国际酒店,4.4,/hotel/431897.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_2,东城区交道口南大街秦老胡同20号，近地铁6号线、8号线南锣鼓巷站及中央戏剧学院站。 （ 后海、南锣鼓巷地区）
427292,长安大饭店(陕西大厦),4.3,/hotel/427292.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_3,朝阳区华威里27号，近潘家园古玩城南门。 （ 劲松、潘家园地区）
439311,北京渔阳饭店,4.3,/hotel/439311.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_4,朝阳区新源西里中街18号，近韩国、德国大使馆。 （ 东直门、工体、雍和宫地区燕莎、三里屯商业区）
432789,北京九华山庄贵宾楼大酒店,4.3,/hotel/432789.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_5,昌平区小汤山马坊桥东1000米，小汤山农业科技园。 （ 小汤山温泉度假区）
21825729,北京枫烨园酒店,4.9,/hotel/21825729.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_6,海淀区清河路135号。 （ 亚运村、奥体中心地区）
429520,北京京瑞温泉国际酒店,4.2,/hotel/429520.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_7,朝阳区东三环南路17号，近东南三环华威桥。 （ 劲松、潘家园地区）
427664,北京奥克伍德华庭酒店公寓,4.4,/hotel/427664.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_8,朝阳区东直门外斜街8号，近新源里东街。 （ 东直门、工体、雍和宫地区）
742641,北京瑞海姆田园度假村,4.2,/hotel/742641.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_9,密云区西大桥路2号，近密云县法院。 （ 密云风景区）
1960270,北京海德温泉酒店,4.2,/hotel/1960270.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_10,朝阳区青年路西里1号，近姚家园路。 （ 国贸地区）
436059,北京南宫温泉度假酒店,4.1,/hotel/436059.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,丰台区王佐镇福宫路39号，王佐路口。 （ 总部基地、丰台体育中心、南宫地区）
427267,北京温都水城,3.9,/hotel/427267.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,昌平区七家镇宏福创业园，近中国移动。 （ 小汤山温泉度假区）
21793989,北京精品别墅,4.6,/hotel/21793989.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,怀柔区雁栖湖西路2号院14号楼，雁栖湖雁栖岛、红螺寺、青龙峡、凯宾斯基集团。 （ 怀柔风景区）
4495986,北京华彬庄园绿色休闲健身俱乐部,4.0,/hotel/4495986.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,昌平区南口华彬庄园，近水南路。 （ 十三陵水库、居庸关长城风景区）
11214450,北京欢聚party独栋别墅,0.0,/hotel/11214450.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_15,大兴区京开高速庞各庄出口南1000米龙熙温泉旁富力丹麦小镇，马北路。 （ 大兴农业生态观光区）
8512088,北京嘉华home party独栋别墅(G4501(北京六环高速)分店),0.0,/hotel/8512088.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_16,昌平区林溪别墅社区，近沙河。 （ 小汤山温泉度假区）
28704027,北京璞瑄酒店,0.0,/hotel/28704027.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_17,东城区王府井大街1号。 （ 天安门、王府井地区）
1047921,古北水镇大酒店,4.7,/hotel/1047921.html?isFull=T#ctm_ref=hod_sr_map_dl_txt_18,密云区古北口镇司马台村，近古北水镇售票处。 （ 密云风景区）
17542298,古北水镇函谷山庄精品酒店,4.7,/hotel/17542298.html?isFull=T#ctm_ref=hod_sr_map_dl_txt_19,密云区司马台村古北水镇风景区内16号，古北水镇景区内。 （ 密云风景区）
428559,北京九华山庄,4.1,/hotel/428559.html?isFull=T#ctm_ref=hod_sr_map_dl_txt_20,昌平区小汤山沙顺路75号九华山庄（客房部前台办理入住），近大柳树环岛。 （ 小汤山温泉度假区）
8499212,北京华尔道夫胡同四合院,4.7,/hotel/8499212.html?isFull=T#ctm_ref=hod_sr_map_dl_txt_21,东城区西堂子胡同17-19号，近王府井商业区。 （ 天安门、王府井地区）
25690248,北京佳兆业铂域行政公寓,4.6,/hotel/25690248.html?isFull=T#ctm_ref=hod_sr_map_dl_txt_22,朝阳区建国路86号佳兆业广场。 （ 国贸地区）
